,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,FactValueNumeric,Value,Language,DateModified
3400,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2004,False,90.93,90.93,EN,2023-12-05 00:00:00
3401,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2004,False,911.4,911.39,EN,2023-12-05 00:00:00
3402,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2004,False,92.05,92.05,EN,2023-12-05 00:00:00
3403,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,DZA,Algeria,Year,2004,False,93.02,93.02,EN,2023-12-05 00:00:00
3404,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,BRB,Barbados,Year,2004,False,938.1,938.14,EN,2023-12-05 00:00:00
3405,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2003,False,,,EN,2023-12-05 00:00:00
3406,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2003,False,10.31,10.31,EN,2023-12-05 00:00:00
3407,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2003,False,10.95,10.95,EN,2023-12-05 00:00:00
3408,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2003,False,102.3,102.3,EN,2023-12-05 00:00:00
3409,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2003,False,105.3,105.31,EN,2023-12-05 00:00:00
3410,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,BLR,Belarus,Year,2003,False,105.7,105.66,EN,2023-12-05 00:00:00
3411,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,BHS,Bahamas,Year,2003,False,1053.0,1053.42,EN,2023-12-05 00:00:00
3412,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ALB,Albania,Year,2003,False,106.3,106.29,EN,2023-12-05 00:00:00
3413,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,MLT,Malta,Year,2003,False,1074.0,1074.09,EN,2023-12-05 00:00:00
3414,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2003,False,11.07,11.07,EN,2023-12-05 00:00:00
3415,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2003,False,11.15,11.15,EN,2023-12-05 00:00:00
3416,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2003,False,11.44,11.44,EN,2023-12-05 00:00:00
3417,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2003,False,1110.0,1109.73,EN,2023-12-05 00:00:00
3418,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2003,False,113.0,112.98,EN,2023-12-05 00:00:00
3419,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,CYP,Cyprus,Year,2003,False,1145.0,1145.06,EN,2023-12-05 00:00:00
3420,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2003,False,116.9,116.9,EN,2023-12-05 00:00:00
3421,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MWI,Malawi,Year,2003,False,12.41,12.41,EN,2023-12-05 00:00:00
3422,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,NER,Niger,Year,2003,False,12.45,12.45,EN,2023-12-05 00:00:00
3423,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2003,False,1203.0,1203.06,EN,2023-12-05 00:00:00
3424,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,COL,Colombia,Year,2003,False,129.3,129.34,EN,2023-12-05 00:00:00
3425,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2003,False,13.01,13.01,EN,2023-12-05 00:00:00
3426,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2003,False,132.4,132.39,EN,2023-12-05 00:00:00
3427,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2003,False,132.7,132.74,EN,2023-12-05 00:00:00
3428,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ISR,Israel,Year,2003,False,1390.0,1389.94,EN,2023-12-05 00:00:00
3429,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2003,False,14.12,14.12,EN,2023-12-05 00:00:00
3430,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,UGA,Uganda,Year,2003,False,14.23,14.23,EN,2023-12-05 00:00:00
3431,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2003,False,14.87,14.87,EN,2023-12-05 00:00:00
3432,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2003,False,141.9,141.87,EN,2023-12-05 00:00:00
3433,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ROU,Romania,Year,2003,False,143.6,143.55,EN,2023-12-05 00:00:00
3434,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,PRT,Portugal,Year,2003,False,1443.0,1443.38,EN,2023-12-05 00:00:00
3435,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2003,False,147.2,147.15,EN,2023-12-05 00:00:00
3436,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2003,False,15.03,15.03,EN,2023-12-05 00:00:00
3437,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,TGO,Togo,Year,2003,False,15.47,15.47,EN,2023-12-05 00:00:00
3438,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,JAM,Jamaica,Year,2003,False,150.1,150.12,EN,2023-12-05 00:00:00
3439,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,GRC,Greece,Year,2003,False,1566.0,1566.41,EN,2023-12-05 00:00:00
3440,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MUS,Mauritius,Year,2003,False,157.7,157.65,EN,2023-12-05 00:00:00
3441,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2003,False,1612.0,1611.79,EN,2023-12-05 00:00:00
3442,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2003,False,164.3,164.27,EN,2023-12-05 00:00:00
3443,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ESP,Spain,Year,2003,False,1641.0,1640.92,EN,2023-12-05 00:00:00
3444,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GAB,Gabon,Year,2003,False,166.9,166.89,EN,2023-12-05 00:00:00
3445,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,SUR,Suriname,Year,2003,False,167.8,167.76,EN,2023-12-05 00:00:00
3446,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2003,False,168.3,168.28,EN,2023-12-05 00:00:00
3447,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,RWA,Rwanda,Year,2003,False,17.3,17.3,EN,2023-12-05 00:00:00
3448,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2003,False,17.62,17.62,EN,2023-12-05 00:00:00
3449,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2003,False,17.81,17.81,EN,2023-12-05 00:00:00
3450,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2003,False,17.99,17.99,EN,2023-12-05 00:00:00
3451,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2003,False,170.8,170.79,EN,2023-12-05 00:00:00
3452,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2003,False,172.3,172.25,EN,2023-12-05 00:00:00
3453,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,BLZ,Belize,Year,2003,False,175.2,175.18,EN,2023-12-05 00:00:00
3454,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,AND,Andorra,Year,2003,False,1773.0,1772.71,EN,2023-12-05 00:00:00
3455,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2003,False,178.2,178.19,EN,2023-12-05 00:00:00
3456,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,HTI,Haiti,Year,2003,False,18.5,18.5,EN,2023-12-05 00:00:00
3457,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,TCD,Chad,Year,2003,False,18.59,18.59,EN,2023-12-05 00:00:00
3458,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2003,False,18.62,18.62,EN,2023-12-05 00:00:00
3459,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MLI,Mali,Year,2003,False,19.29,19.29,EN,2023-12-05 00:00:00
3460,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2003,False,192.4,192.35,EN,2023-12-05 00:00:00
3461,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2003,False,195.7,195.74,EN,2023-12-05 00:00:00
3462,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2003,False,20.26,20.26,EN,2023-12-05 00:00:00
3463,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2003,False,204.3,204.34,EN,2023-12-05 00:00:00
3464,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2003,False,209.7,209.74,EN,2023-12-05 00:00:00
3465,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,COG,Congo,Year,2003,False,21.65,21.65,EN,2023-12-05 00:00:00
3466,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,BEN,Benin,Year,2003,False,21.77,21.77,EN,2023-12-05 00:00:00
3467,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,IND,India,Year,2003,False,21.88,21.88,EN,2023-12-05 00:00:00
3468,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2003,False,21.9,21.9,EN,2023-12-05 00:00:00
3469,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2003,False,215.4,215.36,EN,2023-12-05 00:00:00
3470,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,ITA,Italy,Year,2003,False,2163.0,2163.03,EN,2023-12-05 00:00:00
3471,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2003,False,22.04,22.04,EN,2023-12-05 00:00:00
3472,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2003,False,22.1,22.1,EN,2023-12-05 00:00:00
3473,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2003,False,2241.0,2240.75,EN,2023-12-05 00:00:00
3474,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,CUB,Cuba,Year,2003,False,227.7,227.7,EN,2023-12-05 00:00:00
3475,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GHA,Ghana,Year,2003,False,23.23,23.23,EN,2023-12-05 00:00:00
3476,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2003,False,23.45,23.45,EN,2023-12-05 00:00:00
3477,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2003,False,23.62,23.62,EN,2023-12-05 00:00:00
3478,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SRB,Serbia,Year,2003,False,230.1,230.09,EN,2023-12-05 00:00:00
3479,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2003,False,235.9,235.91,EN,2023-12-05 00:00:00
3480,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2003,False,240.0,239.95,EN,2023-12-05 00:00:00
3481,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2003,False,24.3,24.3,EN,2023-12-05 00:00:00
3482,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,DMA,Dominica,Year,2003,False,243.1,243.1,EN,2023-12-05 00:00:00
3483,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SMR,San Marino,Year,2003,False,2440.0,2440.29,EN,2023-12-05 00:00:00
3484,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2003,False,25.31,25.31,EN,2023-12-05 00:00:00
3485,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2003,False,25.43,25.43,EN,2023-12-05 00:00:00
3486,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,KEN,Kenya,Year,2003,False,25.71,25.71,EN,2023-12-05 00:00:00
3487,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2003,False,25.74,25.74,EN,2023-12-05 00:00:00
3488,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GIN,Guinea,Year,2003,False,25.94,25.94,EN,2023-12-05 00:00:00
3489,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,BRA,Brazil,Year,2003,False,250.3,250.31,EN,2023-12-05 00:00:00
3490,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,CAN,Canada,Year,2003,False,2552.0,2552.26,EN,2023-12-05 00:00:00
3491,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,NAM,Namibia,Year,2003,False,257.4,257.41,EN,2023-12-05 00:00:00
3492,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2003,False,26.01,26.01,EN,2023-12-05 00:00:00
3493,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2003,False,26.72,26.72,EN,2023-12-05 00:00:00
3494,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,ARG,Argentina,Year,2003,False,261.0,260.98,EN,2023-12-05 00:00:00
3495,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,FIN,Finland,Year,2003,False,2614.0,2613.83,EN,2023-12-05 00:00:00
3496,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,BWA,Botswana,Year,2003,False,262.0,262.04,EN,2023-12-05 00:00:00
3497,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2003,False,2654.0,2653.75,EN,2023-12-05 00:00:00
3498,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2003,False,266.1,266.06,EN,2023-12-05 00:00:00
3499,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2003,False,27.12,27.12,EN,2023-12-05 00:00:00
3500,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2003,False,2785.0,2784.54,EN,2023-12-05 00:00:00
3501,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,GMB,Gambia,Year,2003,False,28.66,28.66,EN,2023-12-05 00:00:00
3502,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,MRT,Mauritania,Year,2003,False,28.69,28.69,EN,2023-12-05 00:00:00
3503,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,LVA,Latvia,Year,2003,False,280.5,280.51,EN,2023-12-05 00:00:00
3504,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,BEL,Belgium,Year,2003,False,2815.0,2814.88,EN,2023-12-05 00:00:00
3505,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2003,False,282.3,282.29,EN,2023-12-05 00:00:00
3506,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,GRD,Grenada,Year,2003,False,287.3,287.29,EN,2023-12-05 00:00:00
3507,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2003,False,287.4,287.37,EN,2023-12-05 00:00:00
3508,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2003,False,288.4,288.38,EN,2023-12-05 00:00:00
3509,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2003,False,289.6,289.57,EN,2023-12-05 00:00:00
3510,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,IRL,Ireland,Year,2003,False,2911.0,2910.93,EN,2023-12-05 00:00:00
3511,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,FRA,France,Year,2003,False,3006.0,3006.31,EN,2023-12-05 00:00:00
3512,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AMR,Americas,Country,PAN,Panama,Year,2003,False,304.2,304.24,EN,2023-12-05 00:00:00
3513,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2003,False,306.9,306.88,EN,2023-12-05 00:00:00
3514,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,AUT,Austria,Year,2003,False,3091.0,3091.24,EN,2023-12-05 00:00:00
3515,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,AFR,Africa,Country,LSO,Lesotho,Year,2003,False,31.89,31.89,EN,2023-12-05 00:00:00
3516,GHED_CHE_pc_US_SHA2011,Current health expenditure (CHE) per capita in US$,numeric,EUR,Europe,Country,SWE,Sweden,Year,2003,False,3110.0,3110.2,EN,2023-12-05 00:00:00
