,Unnamed: 0,index,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,FactValueNumeric,FactValueNumericLow,FactValueNumericHigh,Value
10054,10054,10054,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,BDI,Burundi,Year,2003,False,Sex,Both sexes,SEX_BTSX,6.85,4.35,9.43,6.9 [4.4 - 9.4]
10055,10055,10055,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,BWA,Botswana,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.0,4.43,9.55,7.0 [4.4 - 9.5]
10056,10056,10056,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2003,False,Sex,Both sexes,SEX_BTSX,6.99,4.59,9.54,7.0 [4.6 - 9.5]
10057,10057,10057,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,NOR,Norway,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.0,4.57,9.55,7.0 [4.6 - 9.6]
10058,10058,10058,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,UGA,Uganda,Year,2003,False,Sex,Female,SEX_FMLE,7.01,5.26,8.93,7.0 [5.3 - 8.9]
10059,10059,10059,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2003,False,Sex,Male,SEX_MLE,7.12,3.82,10.65,7.1 [3.8 - 10.6]
10060,10060,10060,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,LBR,Liberia,Year,2003,False,Sex,Male,SEX_MLE,7.16,4.08,10.66,7.2 [4.1 - 10.7]
10061,10061,10061,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BRB,Barbados,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.16,4.46,10.13,7.2 [4.5 - 10.1]
10062,10062,10062,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ISL,Iceland,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.16,4.78,9.61,7.2 [4.8 - 9.6]
10063,10063,10063,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,CRI,Costa Rica,Year,2003,False,Sex,Male,SEX_MLE,7.27,4.13,10.65,7.3 [4.1 - 10.7]
10064,10064,10064,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,JPN,Japan,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.27,5.04,9.84,7.3 [5.0 - 9.8]
10065,10065,10065,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BHS,Bahamas,Year,2003,False,Sex,Male,SEX_MLE,7.38,0.57,14.42,7.4 [0.6 - 14.4]
10066,10066,10066,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,NIU,Niue,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.43,5.01,10.17,7.4 [5.0 - 10.2]
10067,10067,10067,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ALB,Albania,Year,2003,False,Sex,Male,SEX_MLE,7.54,4.24,11.18,7.5 [4.2 - 11.2]
10068,10068,10068,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,DOM,Dominican Republic,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.45,4.8,10.21,7.5 [4.8 - 10.2]
10069,10069,10069,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2003,False,Sex,Both sexes,SEX_BTSX,7.54,5.15,10.0,7.5 [5.2 - 10.0]
10070,10070,10070,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.57,4.33,10.88,7.6 [4.3 - 10.9]
10071,10071,10071,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2003,False,Sex,Male,SEX_MLE,7.58,4.25,11.03,7.6 [4.3 - 11.0]
10072,10072,10072,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.7,5.13,10.29,7.7 [5.1 - 10.3]
10073,10073,10073,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,CPV,Cabo Verde,Year,2003,False,Sex,Male,SEX_MLE,7.76,4.36,11.44,7.8 [4.4 - 11.4]
10074,10074,10074,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,SYC,Seychelles,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.77,4.59,10.88,7.8 [4.6 - 10.9]
10075,10075,10075,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,NAM,Namibia,Year,2003,False,Sex,Male,SEX_MLE,7.89,4.35,11.51,7.9 [4.3 - 11.5]
10076,10076,10076,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,SUR,Suriname,Year,2003,False,Sex,Male,SEX_MLE,7.94,4.61,11.25,7.9 [4.6 - 11.2]
10077,10077,10077,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,DMA,Dominica,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.93,5.04,10.92,7.9 [5.0 - 10.9]
10078,10078,10078,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,GRD,Grenada,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.92,5.02,10.92,7.9 [5.0 - 10.9]
10079,10079,10079,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,NGA,Nigeria,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.92,5.14,10.71,7.9 [5.1 - 10.7]
10080,10080,10080,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MUS,Mauritius,Year,2003,False,Sex,Both sexes,SEX_BTSX,7.9,5.16,10.65,7.9 [5.2 - 10.7]
10081,10081,10081,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,MKD,North Macedonia,Year,2003,False,Sex,Male,SEX_MLE,8.09,4.43,11.84,8.1 [4.4 - 11.8]
10082,10082,10082,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,PRY,Paraguay,Year,2003,False,Sex,Male,SEX_MLE,8.16,4.77,11.52,8.2 [4.8 - 11.5]
10083,10083,10083,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,BFA,Burkina Faso,Year,2003,False,Sex,Both sexes,SEX_BTSX,8.23,5.23,11.08,8.2 [5.2 - 11.1]
10084,10084,10084,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GAB,Gabon,Year,2003,False,Sex,Both sexes,SEX_BTSX,8.28,5.58,10.92,8.3 [5.6 - 10.9]
10085,10085,10085,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2003,False,Sex,Male,SEX_MLE,8.41,3.98,13.21,8.4 [4.0 - 13.2]
10086,10086,10086,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,COL,Colombia,Year,2003,False,Sex,Male,SEX_MLE,8.38,4.96,11.93,8.4 [5.0 - 11.9]
10087,10087,10087,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BRA,Brazil,Year,2003,False,Sex,Both sexes,SEX_BTSX,8.41,5.6,11.26,8.4 [5.6 - 11.3]
10088,10088,10088,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2003,False,Sex,Male,SEX_MLE,8.52,3.49,13.58,8.5 [3.5 - 13.6]
10089,10089,10089,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GHA,Ghana,Year,2003,False,Sex,Male,SEX_MLE,8.46,4.08,12.86,8.5 [4.1 - 12.9]
10090,10090,10090,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2003,False,Sex,Both sexes,SEX_BTSX,8.5,5.99,11.27,8.5 [6.0 - 11.3]
10091,10091,10091,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,BLZ,Belize,Year,2003,False,Sex,Male,SEX_MLE,8.59,4.67,12.78,8.6 [4.7 - 12.8]
10092,10092,10092,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,SWZ,Eswatini,Year,2003,False,Sex,Both sexes,SEX_BTSX,8.63,5.91,11.48,8.6 [5.9 - 11.5]
10093,10093,10093,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ROU,Romania,Year,2003,False,Sex,Female,SEX_FMLE,8.62,6.35,11.19,8.6 [6.3 - 11.2]
10094,10094,10094,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2003,False,Sex,Male,SEX_MLE,8.72,5.12,12.74,8.7 [5.1 - 12.7]
10095,10095,10095,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,PAN,Panama,Year,2003,False,Sex,Male,SEX_MLE,8.66,5.36,12.24,8.7 [5.4 - 12.2]
10096,10096,10096,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2003,False,Sex,Both sexes,SEX_BTSX,8.68,5.65,11.79,8.7 [5.6 - 11.8]
10097,10097,10097,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,ZAF,South Africa,Year,2003,False,Sex,Both sexes,SEX_BTSX,8.72,5.85,11.74,8.7 [5.9 - 11.7]
10098,10098,10098,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,AGO,Angola,Year,2003,False,Sex,Male,SEX_MLE,8.93,5.39,12.58,8.9 [5.4 - 12.6]
10099,10099,10099,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,GRC,Greece,Year,2003,False,Sex,Both sexes,SEX_BTSX,8.85,6.17,11.61,8.9 [6.2 - 11.6]
10100,10100,10100,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2003,False,Sex,Male,SEX_MLE,8.95,5.48,12.76,9.0 [5.5 - 12.8]
10101,10101,10101,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2003,False,Sex,Both sexes,SEX_BTSX,9.07,6.21,11.92,9.1 [6.2 - 11.9]
10102,10102,10102,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,CUB,Cuba,Year,2003,False,Sex,Male,SEX_MLE,9.2,5.41,13.05,9.2 [5.4 - 13.1]
10103,10103,10103,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,ARG,Argentina,Year,2003,False,Sex,Male,SEX_MLE,9.17,5.95,12.57,9.2 [6.0 - 12.6]
10104,10104,10104,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,USA,United States of America,Year,2003,False,Sex,Both sexes,SEX_BTSX,9.17,6.48,11.88,9.2 [6.5 - 11.9]
10105,10105,10105,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,PER,Peru,Year,2003,False,Sex,Male,SEX_MLE,9.26,5.23,13.22,9.3 [5.2 - 13.2]
10106,10106,10106,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,PHL,Philippines,Year,2003,False,Sex,Male,SEX_MLE,9.26,5.63,13.05,9.3 [5.6 - 13.1]
10107,10107,10107,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,MLT,Malta,Year,2003,False,Sex,Male,SEX_MLE,9.46,5.42,13.64,9.5 [5.4 - 13.6]
10108,10108,10108,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,SWE,Sweden,Year,2003,False,Sex,Both sexes,SEX_BTSX,9.54,6.34,12.82,9.5 [6.3 - 12.8]
10109,10109,10109,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,CAN,Canada,Year,2003,False,Sex,Both sexes,SEX_BTSX,9.5,6.53,12.57,9.5 [6.5 - 12.6]
10110,10110,10110,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,ITA,Italy,Year,2003,False,Sex,Both sexes,SEX_BTSX,9.57,6.8,12.51,9.6 [6.8 - 12.5]
10111,10111,10111,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,LVA,Latvia,Year,2003,False,Sex,Both sexes,SEX_BTSX,9.74,6.2,13.32,9.7 [6.2 - 13.3]
10112,10112,10112,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,URY,Uruguay,Year,2003,False,Sex,Male,SEX_MLE,9.66,6.16,13.55,9.7 [6.2 - 13.5]
10113,10113,10113,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AMR,Americas,Country,GUY,Guyana,Year,2003,False,Sex,Male,SEX_MLE,9.84,6.51,13.55,9.8 [6.5 - 13.6]
10114,10114,10114,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EUR,Europe,Country,CYP,Cyprus,Year,2003,False,Sex,Both sexes,SEX_BTSX,9.79,6.61,12.83,9.8 [6.6 - 12.8]
10115,10115,10115,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2003,False,Sex,Both sexes,SEX_BTSX,9.95,7.04,12.86,9.9 [7.0 - 12.9]
10116,10116,10116,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2002,False,Sex,Female,SEX_FMLE,0.0,0.0,0.018,0.0 [0.0 - 0.0]
10117,10117,10117,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2002,False,Sex,Female,SEX_FMLE,0.0,0.0,0.014,0.0 [0.0 - 0.0]
10118,10118,10118,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2002,False,Sex,Both sexes,SEX_BTSX,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10119,10119,10119,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2002,False,Sex,Female,SEX_FMLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10120,10120,10120,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2002,False,Sex,Male,SEX_MLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10121,10121,10121,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2002,False,Sex,Female,SEX_FMLE,0.0,0.0,0.03,0.0 [0.0 - 0.0]
10122,10122,10122,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MRT,Mauritania,Year,2002,False,Sex,Both sexes,SEX_BTSX,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10123,10123,10123,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MRT,Mauritania,Year,2002,False,Sex,Female,SEX_FMLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10124,10124,10124,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,AFR,Africa,Country,MRT,Mauritania,Year,2002,False,Sex,Male,SEX_MLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10125,10125,10125,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2002,False,Sex,Both sexes,SEX_BTSX,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10126,10126,10126,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2002,False,Sex,Female,SEX_FMLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10127,10127,10127,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2002,False,Sex,Male,SEX_MLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10128,10128,10128,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2002,False,Sex,Both sexes,SEX_BTSX,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10129,10129,10129,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2002,False,Sex,Female,SEX_FMLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10130,10130,10130,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2002,False,Sex,Male,SEX_MLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10131,10131,10131,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2002,False,Sex,Both sexes,SEX_BTSX,0.0,0.0,0.0,0.0 [0.0 - 0.0]
10132,10132,10132,SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average ",text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2002,False,Sex,Female,SEX_FMLE,0.0,0.0,0.0,0.0 [0.0 - 0.0]
